球団,選手名,ポジション,打率,打数,得点,安打,二塁打,三塁打,本塁打,打点,三振,四球,死球,犠打,盗塁,失策,出塁率,長打率,OPS,ISO,期間
広島東洋カープ,岸本 大希,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
広島東洋カープ,ラミレス,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
広島東洋カープ,ロベルト,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,石伊 雄太,捕手,0.375,16,5,6,1,0,1,2,1,1,2,0,0,0,0.360,0.625,0.985,0.250,2026/05/26_2026/05/31
中日ドラゴンズ,木下 拓哉,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,宇佐見 真吾,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,味谷 大誠,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,加藤 匠馬,捕手,0.000,3,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,石橋 康太,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,辻本 倫太郎,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,田中 幹也,内野手,0.381,21,3,8,1,0,0,3,4,0,0,1,1,0,0.276,0.429,0.704,0.048,2026/05/26_2026/05/31
中日ドラゴンズ,高橋 周平,内野手,0.000,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,カリステ,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,村松 開人,内野手,0.267,15,1,4,0,0,0,2,3,2,0,0,0,1,0.286,0.267,0.552,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,福永 裕基,内野手,0.231,13,0,3,1,0,0,0,6,0,0,0,0,0,0.188,0.308,0.495,0.077,2026/05/26_2026/05/31
中日ドラゴンズ,サノー,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,石川 昂弥,内野手,0.368,19,3,7,4,0,2,5,4,1,0,0,0,1,0.296,0.895,1.191,0.526,2026/05/26_2026/05/31
中日ドラゴンズ,森 駿太,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,土田 龍空,内野手,0.000,2,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,阿部 寿樹,内野手,0.308,13,2,4,0,0,0,0,2,2,0,1,0,0,0.316,0.308,0.623,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,新保 茉良,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,山本 泰寛,内野手,0.333,6,0,2,1,0,0,1,0,2,0,2,0,0,0.400,0.500,0.900,0.167,2026/05/26_2026/05/31
中日ドラゴンズ,板山 祐太郎,内野手,0.273,11,0,3,0,0,0,1,3,1,0,0,0,0,0.267,0.273,0.539,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,知野 直人,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,ロドリゲス,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,樋口 正修,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,尾田 剛樹,外野手,1.000,1,2,1,0,0,0,0,0,0,0,0,1,0,0.500,1.000,1.500,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,岡林 勇希,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,大島 洋平,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,ボスラー,外野手,0.167,12,0,2,0,0,0,0,4,0,0,0,0,0,0.143,0.167,0.310,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,ブライト 健太,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,川越 誠司,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,上林 誠知,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,細川 成也,外野手,0.087,23,1,2,0,0,1,4,7,2,0,0,0,0,0.148,0.217,0.366,0.130,2026/05/26_2026/05/31
中日ドラゴンズ,花田 旭,外野手,0.286,7,1,2,1,0,0,0,3,0,0,0,0,0,0.222,0.429,0.651,0.143,2026/05/26_2026/05/31
中日ドラゴンズ,鵜飼 航丞,外野手,0.176,17,3,3,0,0,1,3,5,0,0,0,0,0,0.150,0.353,0.503,0.176,2026/05/26_2026/05/31
中日ドラゴンズ,能戸 輝夢,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,山浅 龍之介,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,日渡 騰輝,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,中村 奈一輝,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,津田 啓史,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,石川 大峨,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,川上 理偉,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,福元 悠真,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
中日ドラゴンズ,三上 愛介,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,古賀 優大,捕手,0.214,14,1,3,0,0,0,2,3,1,1,0,0,0,0.263,0.214,0.477,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,中村 悠平,捕手,0.200,5,0,1,1,0,0,0,0,0,0,1,0,0,0.167,0.400,0.567,0.200,2026/05/26_2026/05/31
東京ヤクルトスワローズ,松本 直樹,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,柿沼 友哉,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,橋本 星哉,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,矢野 泰二郎,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,鈴木 叶,捕手,0.125,8,0,1,0,0,0,0,4,0,0,0,0,1,0.111,0.125,0.236,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,赤羽 由紘,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,山田 哲人,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,内山 壮真,内野手,0.143,21,3,3,1,0,1,3,8,3,0,0,0,2,0.222,0.333,0.556,0.190,2026/05/26_2026/05/31
東京ヤクルトスワローズ,松下 歩叶,内野手,0.250,8,0,2,1,0,0,0,2,0,0,0,0,0,0.200,0.375,0.575,0.125,2026/05/26_2026/05/31
東京ヤクルトスワローズ,長岡 秀樹,内野手,0.261,23,3,6,0,0,0,0,4,5,0,1,0,1,0.324,0.261,0.584,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,茂木 栄五郎,内野手,1.000,1,0,1,0,0,0,1,0,2,0,0,0,1,0.750,1.000,1.750,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,宮本 丈,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,オスナ,内野手,0.292,24,1,7,3,0,0,4,5,1,0,0,0,0,0.250,0.417,0.667,0.125,2026/05/26_2026/05/31
東京ヤクルトスワローズ,山野辺 翔,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,石井 巧,内野手,0.250,4,0,1,0,0,0,0,2,0,0,0,0,0,0.200,0.250,0.450,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,松川 玲央,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,北村 恵吾,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,田中 陽翔,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,武岡 龍世,内野手,0.200,15,1,3,0,1,0,1,5,0,0,0,0,1,0.167,0.333,0.500,0.133,2026/05/26_2026/05/31
東京ヤクルトスワローズ,伊藤 琉偉,内野手,0.000,3,0,0,0,0,0,0,3,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,並木 秀尊,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,丸山 和郁,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,塩見 泰隆,外野手,0.286,7,0,2,1,0,0,2,0,0,0,0,0,0,0.222,0.429,0.651,0.143,2026/05/26_2026/05/31
東京ヤクルトスワローズ,サンタナ,外野手,0.364,22,5,8,2,0,2,4,6,3,0,0,0,0,0.333,0.727,1.061,0.364,2026/05/26_2026/05/31
東京ヤクルトスワローズ,モイセエフ ニキータ,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,西村 瑠伊斗,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,澤井 廉,外野手,0.000,5,0,0,0,0,0,0,3,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,増田 珠,外野手,0.150,20,3,3,0,0,0,0,5,3,0,0,1,0,0.231,0.150,0.381,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,岩田 幸宏,外野手,0.300,20,0,6,0,0,0,0,4,1,0,0,3,0,0.259,0.300,0.559,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,モンテル,外野手,0.500,14,3,7,1,0,1,3,3,1,0,0,1,0,0.364,0.786,1.149,0.286,2026/05/26_2026/05/31
東京ヤクルトスワローズ,松本 龍之介,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,中川 拓真,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,澤野 聖悠,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,根岸 辰昇,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東京ヤクルトスワローズ,髙野 颯太,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,渡邉 陸,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,嶺井 博希,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,山本 祐大,捕手,0.375,16,4,6,1,0,1,3,1,2,1,0,0,0,0.360,0.625,0.985,0.250,2026/05/26_2026/05/31
福岡ソフトバンクホークス,谷川原 健太,捕手,0.000,2,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,石塚 綜一郎,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,海野 隆司,捕手,0.250,4,1,1,1,0,0,0,0,0,0,0,0,0,0.200,0.500,0.700,0.250,2026/05/26_2026/05/31
福岡ソフトバンクホークス,藤田 悠太郎,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,川瀬 晃,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,ダウンズ,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,山川 穂高,内野手,0.143,7,0,1,0,0,0,1,3,0,0,0,0,0,0.125,0.143,0.268,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,今宮 健太,内野手,0.500,4,1,2,1,0,0,1,0,1,0,0,0,0,0.429,0.750,1.179,0.250,2026/05/26_2026/05/31
福岡ソフトバンクホークス,中村 晃,内野手,0.000,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,牧原 大成,内野手,0.235,17,0,4,1,0,0,0,4,0,0,0,0,0,0.190,0.294,0.485,0.059,2026/05/26_2026/05/31
福岡ソフトバンクホークス,栗原 陵矢,内野手,0.304,23,4,7,2,0,4,8,4,2,0,0,0,0,0.281,0.913,1.194,0.609,2026/05/26_2026/05/31
福岡ソフトバンクホークス,庄子 雄大,内野手,0.333,18,2,6,0,0,0,1,5,3,1,0,3,0,0.357,0.333,0.690,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,廣瀨 隆太,内野手,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,イヒネ イツア,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,宇野 真仁朗,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,秋広 優人,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,髙橋 隆慶,内野手,0.000,3,0,0,0,0,0,0,3,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,石見 颯真,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,野村 勇,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,近藤 健介,外野手,0.348,23,2,8,3,0,0,5,4,4,0,0,0,0,0.343,0.478,0.821,0.130,2026/05/26_2026/05/31
福岡ソフトバンクホークス,柳田 悠岐,外野手,0.231,13,2,3,1,0,1,1,2,3,0,0,0,0,0.316,0.538,0.854,0.308,2026/05/26_2026/05/31
福岡ソフトバンクホークス,周東 佑京,外野手,0.125,24,2,3,0,0,0,0,5,2,0,2,2,0,0.172,0.125,0.297,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,正木 智也,外野手,0.333,24,5,8,1,0,2,4,7,2,2,0,0,0,0.333,0.625,0.958,0.292,2026/05/26_2026/05/31
福岡ソフトバンクホークス,柳町 達,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,笹川 吉康,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,緒方 理貢,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,川村 友斗,外野手,0.000,1,1,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,山本 恵大,外野手,0.200,10,1,2,0,0,1,2,4,0,1,0,0,0,0.231,0.500,0.731,0.300,2026/05/26_2026/05/31
福岡ソフトバンクホークス,ロドリゲス,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,大友 宗,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,牧原 巧汰,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,池田 栞太,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,盛島 稜大,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,ザイレン,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,藤野 恵音,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,桑原 秀侍,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,広瀬 結煌,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,佐倉 侠史朗,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,中澤 恒貴,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,江崎 歩,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,大橋 令和,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,山下 恭吾,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,西尾 歩真,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,モレノ,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,アルモンテ,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,大泉 周也,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,漁府 輝羽,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,木下 勇人,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,鈴木 貴大,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,生海,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,エミール,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,重松 凱人,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,佐藤 航太,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
福岡ソフトバンクホークス,オスーナ,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,郡司 裕也,捕手,0.133,15,1,2,1,0,1,3,3,2,0,0,0,0,0.211,0.400,0.611,0.267,2026/05/26_2026/05/31
北海道日本ハムファイターズ,清水 優心,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,進藤 勇也,捕手,0.000,6,2,0,0,0,0,0,2,1,0,0,0,0,0.143,0.000,0.143,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,リン,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,藤森 海斗,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,吉田 賢吾,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,田宮 裕涼,捕手,0.300,10,1,3,0,0,0,2,2,1,0,1,0,0,0.286,0.300,0.586,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,梅林 優貴,捕手,0.000,2,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,上川畑 大悟,内野手,0.400,5,0,2,0,0,0,0,1,0,0,0,0,1,0.286,0.400,0.686,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,野村 佑希,内野手,0.200,10,0,2,0,0,0,2,3,0,0,0,0,1,0.167,0.200,0.367,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,カストロ,内野手,0.389,18,2,7,1,0,1,4,4,0,0,0,0,0,0.280,0.611,0.891,0.222,2026/05/26_2026/05/31
北海道日本ハムファイターズ,中島 卓也,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,清宮 幸太郎,内野手,0.200,20,0,4,1,0,0,1,3,0,0,0,0,0,0.167,0.250,0.417,0.050,2026/05/26_2026/05/31
北海道日本ハムファイターズ,有薗 直輝,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,水野 達稀,内野手,0.208,24,5,5,1,0,0,1,3,3,1,0,2,1,0.273,0.250,0.523,0.042,2026/05/26_2026/05/31
北海道日本ハムファイターズ,阪口 樂,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,大塚 瑠晏,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,半田 南十,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,山縣 秀,内野手,0.000,2,0,0,0,0,0,0,1,0,0,1,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,細川 凌平,内野手,0.200,5,1,1,0,0,0,1,1,1,0,1,0,1,0.286,0.200,0.486,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,奈良間 大己,内野手,0.200,10,1,2,0,0,0,1,1,2,0,0,0,0,0.286,0.200,0.486,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,明瀬 諒介,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,西川 遥輝,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,淺間 大基,外野手,0.000,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,宮崎 一樹,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
